player_id,player,role,age,bat_hand,bowl_type,is_spinner,is_pacer,is_overseas,injury_risk,is_pp_bowler,is_death_bowler,is_pp_batter,is_death_hitter
1393,Suryakumar Yadav,BAT,34,R,,0,0,0,0.562,0,0,0,0
1394,Harry Wood,BAT,35,R,,0,0,0,0.533,0,0,1,0
1395,Cooper Inglis,AR,29,R,PACE,0,1,0,0.518,1,0,0,0
1396,Devon Sodhi,BAT,18,R,,0,0,0,0.24,0,0,1,0
1397,Keshav Steyn,BOWL,37,R,SPIN,1,0,0,0.905,1,1,0,0
1398,Wahab Zaman,AR,26,L,PACE,0,1,0,0.588,1,1,1,0
1399,Dushmantha Theekshana,BOWL,37,R,PACE,0,1,0,0.765,1,1,0,0
1400,Shamarh Athanaze,BOWL,36,L,PACE,0,1,0,0.755,1,0,0,0
1401,Jason Wood,BOWL,35,L,PACE,0,1,1,0.58,0,0,0,0
1402,Sam Wood,BAT,32,L,,0,0,1,0.607,0,0,1,1
1403,Brydon Broad,WK,32,R,,0,0,0,0.55,0,0,0,0
1404,Jack Roy,BAT,29,R,,0,0,0,0.561,0,0,0,0
1405,Shreyas Tiwary,BAT,18,R,,0,0,0,0.221,0,0,1,1
1406,Joe Bairstow,BAT,26,R,,0,0,0,0.287,0,0,0,0
1407,Marnus Wade,WK,33,L,,0,0,0,0.6,0,0,0,0
1408,Rachin Ravindra,BAT,35,R,,0,0,0,0.658,0,0,1,0
1409,Reeza van der Dussen,AR,29,L,PACE,0,1,0,0.612,0,0,0,0
1410,Shan Khan,BOWL,32,R,PACE,0,1,1,0.596,0,0,0,0
1411,Charith Embuldeniya,AR,18,R,PACE,0,1,0,0.299,0,0,0,0
1412,Sunil Chase,WK,27,R,,0,0,1,0.317,0,0,1,1
1413,Joe Brook,AR,28,L,SPIN,1,0,0,0.399,0,0,0,0
1414,Jonny Brook,WK,36,R,,0,0,0,0.411,0,0,0,0
1415,Stuart Lawrence,BAT,24,R,,0,0,1,0.317,0,0,0,0
1416,Jofra Bethell,AR,22,L,SPIN,1,0,0,0.236,1,1,1,0
1417,Rohit Patel,BOWL,25,R,PACE,0,1,0,0.504,1,1,0,0
1418,Mark Crawley 1418,BOWL,21,R,PACE,0,1,1,0.332,1,0,0,0
1419,Steve Boland,AR,29,R,PACE,0,1,0,0.522,0,0,0,0
1420,Tim Wagner,WK,31,R,,0,0,0,0.379,0,0,0,0
1421,Temba du Plessis,BOWL,34,R,PACE,0,1,0,0.582,1,1,0,0
1422,Fakhar Nawaz,BOWL,38,R,PACE,0,1,0,0.847,0,0,0,0
1423,Bhanuka Perera,BOWL,19,R,SPIN,1,0,0,0.228,0,0,0,0
1424,Darren Gayle,BOWL,23,R,SPIN,1,0,0,0.324,1,1,0,0
1425,Mark Rashid,BAT,24,R,,0,0,1,0.357,0,0,0,0
1426,Chris Potts,BOWL,23,R,PACE,0,1,0,0.238,0,0,0,0
1427,Moeen Rashid 1427,BAT,35,R,,0,0,0,0.451,0,0,0,0
1428,Ben Broad 1428,BAT,20,R,,0,0,0,0.382,0,0,1,1
1429,Jasprit Gaikwad,AR,18,R,PACE,0,1,0,0.299,0,0,0,0
1430,Jamie Archer 1430,BOWL,36,R,PACE,0,1,1,0.568,0,0,0,0
1431,Nathan Wade,AR,38,R,PACE,0,1,0,0.808,0,0,0,0
1432,Ross Williamson,BOWL,22,L,PACE,0,1,0,0.376,0,0,0,0
1433,Rassie Rickelton,BAT,24,L,,0,0,1,0.326,0,0,0,0
1434,Fakhar Khushdil,BAT,28,R,,0,0,1,0.417,0,0,1,1
1435,Bhanuka Embuldeniya,BAT,29,R,,0,0,1,0.57,0,0,1,1
1436,Odean Hetmyer,WK,38,R,,0,0,0,0.652,0,0,0,0
1437,Liam Potts,BAT,26,L,,0,0,0,0.326,0,0,0,0
1438,Sam Rashid 1438,BOWL,18,R,PACE,0,1,0,0.368,0,0,0,0
1439,Ben Bethell 1439,AR,26,R,PACE,0,1,0,0.255,0,0,0,0
1440,Harry Brook,WK,29,R,,0,0,1,0.395,0,0,0,0
1441,Rinku Chahar,BAT,28,R,,0,0,0,0.601,0,0,0,0
1442,Stuart Wood,BAT,28,R,,0,0,0,0.417,0,0,0,0
1443,Ryan Lyon,BAT,37,L,,0,0,1,0.396,0,0,1,1
1444,Colin Boult,BAT,34,L,,0,0,1,0.632,0,0,1,1
1445,Faf Amla,BAT,23,R,,0,0,0,0.394,0,0,1,0
1446,Mohammad Mir,BOWL,25,R,SPIN,1,0,1,0.444,0,0,0,0
1447,Dhananjaya Perera,AR,32,R,PACE,0,1,0,0.522,0,0,0,0
1448,Kieran Brooks,BOWL,26,R,PACE,0,1,0,0.649,1,1,0,0
1449,Ben Brook,BOWL,26,R,SPIN,1,0,0,0.457,0,0,0,0
1450,James Brook 1450,BAT,21,R,,0,0,1,0.215,0,0,0,0
1451,Ben Overton,AR,23,L,PACE,0,1,1,0.409,0,0,0,0
1452,Tom Roy,BOWL,33,L,PACE,0,1,0,0.639,0,0,0,0
1453,Yuzvendra Tiwary,AR,35,R,PACE,0,1,0,0.565,0,0,0,0
1454,Matt Rashid 1454,WK,34,R,,0,0,0,0.587,0,0,0,0
1455,Andrew Cummins,BAT,24,R,,0,0,0,0.477,0,0,0,0
1456,Devon Sears,BAT,20,R,,0,0,1,0.18,0,0,1,1
1457,Anrich Markram,BAT,21,R,,0,0,0,0.385,0,0,1,1
1458,Usman Gul,BOWL,26,R,PACE,0,1,1,0.394,0,0,0,0
1459,Angelo Asalanka,WK,28,R,,0,0,0,0.386,0,0,0,0
1460,Darren Joseph,BAT,36,L,,0,0,0,0.572,0,0,1,1
1461,Chris Carse,AR,36,R,SPIN,1,0,0,0.623,0,0,0,0
1462,Chris Roy 1462,BOWL,18,R,SPIN,1,0,1,0.305,1,0,0,0
1463,Matt Pope 1463,BAT,32,R,,0,0,0,0.351,0,0,0,0
1464,Jos Woakes 1464,BAT,24,L,,0,0,0,0.412,0,0,1,1
1465,Rishabh Samson,BOWL,22,R,SPIN,1,0,0,0.363,1,1,0,0
1466,Moeen Ali 1466,BOWL,29,R,SPIN,1,0,1,0.458,0,0,0,0
1467,Mitchell Stoinis,BOWL,18,R,PACE,0,1,1,0.251,1,0,0,0
1468,Lockie Ferguson,BAT,25,R,,0,0,1,0.248,0,0,1,0
1469,Lizaad Markram,BOWL,29,L,PACE,0,1,0,0.434,1,1,0,0
1470,Haris Iftikhar,BAT,23,R,,0,0,1,0.215,0,0,0,0
1471,Kusal Fernando,AR,30,L,PACE,0,1,0,0.608,1,0,0,0
1472,Alzarri Chase,BAT,27,R,,0,0,0,0.287,0,0,0,0
1473,Sam Stokes 1473,BAT,34,R,,0,0,0,0.495,0,0,0,0
1474,Jack Woakes 1474,BOWL,21,R,SPIN,1,0,0,0.43,1,1,0,0
1475,Sam Ali 1475,BOWL,19,R,SPIN,1,0,1,0.141,1,1,0,0
1476,Adil Buttler 1476,BOWL,29,R,SPIN,1,0,1,0.355,1,1,0,0
1477,Ishan Yadav,BOWL,23,R,PACE,0,1,0,0.449,0,0,0,0
1478,Jack Wood 1478,WK,32,R,,0,0,0,0.48,0,0,0,0
1479,Tim Smith,BOWL,19,L,SPIN,1,0,1,0.324,1,1,0,0
1480,Blair Phillips,BOWL,30,L,PACE,0,1,1,0.595,1,0,0,0
1481,Keshav Williams,BOWL,38,R,PACE,0,1,1,0.804,1,0,0,0
1482,Sarfaraz Nawaz,BAT,19,R,,0,0,0,0.228,0,0,0,0
1483,Kusal Nissanka,BOWL,24,L,PACE,0,1,0,0.481,1,1,0,0
1484,Odean Shepherd,BAT,35,R,,0,0,1,0.455,0,0,0,1
1485,Sam Bairstow 1485,BOWL,29,L,SPIN,1,0,1,0.332,0,0,0,0
1486,Matt Curran 1486,BAT,21,R,,0,0,0,0.25,0,0,0,0
1487,Craig Overton 1487,WK,22,L,,0,0,0,0.212,0,0,0,0
1488,Jonny Anderson 1488,BOWL,34,R,SPIN,1,0,0,0.506,0,1,0,0
1489,Tilak Samson,AR,36,R,PACE,0,1,0,0.72,0,0,0,0
1490,Craig Brook 1490,BOWL,25,R,PACE,0,1,1,0.582,1,1,0,0
1491,Matthew Short,BAT,27,R,,0,0,0,0.212,0,0,0,0
1492,Ben Nicholls,AR,34,L,SPIN,1,0,0,0.618,1,0,1,1
1493,Vernon de Zorzi,BOWL,21,L,PACE,0,1,0,0.236,0,0,0,0
1494,Mohammad Shafique,AR,22,R,PACE,0,1,1,0.257,0,0,0,0
1495,Maheesh Vandersay,BOWL,34,R,PACE,0,1,0,0.621,0,0,0,0
1496,Jayden Walsh,BOWL,21,R,SPIN,1,0,0,0.268,0,0,0,0
1497,Moeen Crawley 1497,AR,34,R,SPIN,1,0,0,0.496,1,0,0,1
1498,Jonny Potts 1498,BOWL,28,R,SPIN,1,0,0,0.335,0,0,0,0
1499,Moeen Lawrence 1499,BAT,38,L,,0,0,0,0.739,0,0,1,1
1500,James Archer 1500,BOWL,18,L,SPIN,1,0,0,0.136,0,0,0,0
1501,Ruturaj Shaw,BOWL,37,R,PACE,0,1,1,0.897,1,0,0,0
1502,James Sibley,WK,22,R,,0,0,1,0.342,0,0,0,0
1503,Tim Labuschagne,BAT,18,R,,0,0,0,0.168,0,0,0,0
1504,Ben Conway,BOWL,33,R,PACE,0,1,1,0.643,0,0,0,0
1505,Marco Elgar,AR,29,R,PACE,0,1,0,0.62,1,1,1,1
1506,Fakhar Azam,BOWL,35,R,PACE,0,1,0,0.756,1,0,0,0
1507,Kasun Vandersay,BOWL,20,R,SPIN,1,0,1,0.206,0,0,0,0
1508,Kevin Hope,BOWL,19,R,SPIN,1,0,0,0.237,0,0,0,0
1509,Jamie Rashid 1509,BAT,29,L,,0,0,0,0.334,0,0,1,1
1510,Liam Crawley 1510,BOWL,36,R,PACE,0,1,0,0.679,0,0,0,0
1511,Adil Bairstow 1511,BAT,26,R,,0,0,0,0.278,0,0,0,0
1512,Jason Carse 1512,BAT,34,R,,0,0,1,0.626,0,0,0,0
1513,Ishan Gaikwad,BOWL,37,L,PACE,0,1,0,0.699,1,1,0,0
1514,Jason Ali 1514,BOWL,36,R,PACE,0,1,0,0.647,1,1,0,0
1515,Usman Philippe,AR,28,R,SPIN,1,0,0,0.09,0,0,0,0
1516,Devon Munro,BAT,32,R,,0,0,1,0.514,0,0,0,0
1517,Wiaan de Zorzi,BAT,29,R,,0,0,0,0.5,0,0,0,0
1518,Shoaib Ahmed,WK,32,R,,0,0,0,0.552,0,0,0,1
1519,Sachith Kumara,BAT,29,L,,0,0,0,0.426,0,0,0,0
1520,Rahkeem Powell,BAT,29,R,,0,0,0,0.269,0,0,0,0
1521,Harry Brook 1521,BAT,27,R,,0,0,0,0.317,0,0,0,1
1522,Jonny Anderson 1522,BOWL,31,R,SPIN,1,0,0,0.44,0,0,0,0
1523,Jonny Carse 1523,AR,33,L,SPIN,1,0,0,0.574,0,0,0,0
1524,Rehan Curran 1524,AR,37,L,PACE,0,1,0,0.733,1,0,0,1
1525,Kuldeep Kohli,BOWL,30,L,PACE,0,1,1,0.695,1,0,0,0
1526,Jason Archer 1526,BAT,20,R,,0,0,0,0.352,0,0,0,0
1527,Ryan Boland,BAT,30,L,,0,0,0,0.405,0,0,1,1
1528,Ross Phillips,BOWL,24,R,PACE,0,1,0,0.428,0,0,0,0
1529,Faf Jansen,BAT,18,R,,0,0,0,0.254,0,0,1,1
1530,Naseem Ayub,BAT,19,R,,0,0,1,0.219,0,0,0,0
1531,Thisara Rajapaksa,BAT,30,L,,0,0,1,0.44,0,0,0,0
1532,Jayden Chase,BAT,37,R,,0,0,1,0.63,0,0,0,0
1533,Joe Potts 1533,BOWL,28,R,PACE,0,1,0,0.539,0,0,0,0
1534,Jonny Potts 1534,BOWL,27,R,SPIN,1,0,0,0.482,1,1,0,0
1535,Tom Root 1535,BAT,19,R,,0,0,0,0.211,0,0,0,1
1536,Craig Lawrence 1536,BOWL,32,R,PACE,0,1,1,0.62,0,1,0,0
1537,Prithvi Iyer,AR,19,R,SPIN,1,0,0,0.111,0,0,0,0
1538,Craig Rashid 1538,BOWL,35,L,PACE,0,1,1,0.684,1,1,0,0
1539,Scott Carey,AR,35,R,PACE,0,1,0,0.572,0,0,0,0
1540,Kane Conway,BOWL,38,R,PACE,0,1,0,0.629,0,0,0,0
1541,Tony Coetzee,AR,23,R,SPIN,1,0,1,0.325,1,1,0,0
1542,Naseem Khushdil,BAT,21,R,,0,0,0,0.305,0,0,0,0
1543,Charith Chandimal,BAT,24,L,,0,0,0,0.353,0,0,1,1
1544,Rahkeem Carty,BAT,34,R,,0,0,0,0.479,0,0,1,0
1545,Harry Pope 1545,BOWL,22,R,PACE,0,1,1,0.605,1,1,0,0
1546,Jonny Bairstow 1546,BOWL,36,R,PACE,0,1,0,0.609,1,0,0,0
1547,Jonny Pope 1547,BAT,21,L,,0,0,1,0.318,0,0,1,0
1548,Zak Buttler 1548,BOWL,19,R,SPIN,1,0,0,0.025,0,0,0,0
1549,Virat Kohli,BAT,22,L,,0,0,0,0.198,0,0,0,0
1550,Chris Anderson 1550,BAT,33,R,,0,0,0,0.382,0,0,1,1
1551,Ryan Turner,BAT,30,R,,0,0,0,0.424,0,0,0,1
1552,Doug Young,BOWL,25,R,SPIN,1,0,1,0.46,1,1,0,0
1553,Anrich de Kock,BAT,31,R,,0,0,1,0.328,0,0,1,1
1554,Sarfaraz Irfan,BAT,31,R,,0,0,1,0.472,0,0,1,0
1555,Thisara de Silva,BAT,29,R,,0,0,1,0.352,0,0,1,0
1556,Jayden Bravo,AR,28,L,PACE,0,1,0,0.448,0,0,0,0
1557,Jofra Root 1557,AR,20,L,SPIN,1,0,0,0.151,0,0,0,0
1558,Harry Broad 1558,BOWL,23,L,SPIN,1,0,1,0.581,1,1,0,0
1559,Jofra Salt 1559,BOWL,29,R,SPIN,1,0,0,0.604,1,1,0,0
1560,Craig Root 1560,AR,20,R,SPIN,1,0,1,0.315,0,0,0,1
1561,Ruturaj Bishnoi,WK,27,L,,0,0,0,0.379,0,0,0,0
1562,Jamie Ahmed 1562,BOWL,20,R,PACE,0,1,0,0.327,0,0,0,0
1563,Nathan Smith,AR,34,R,PACE,0,1,0,0.46,0,0,0,0
1564,Kane Munro,AR,20,L,SPIN,1,0,0,0.471,1,0,0,0
1565,Hashim Markram,AR,19,R,PACE,0,1,0,0.48,1,0,0,0
1566,Naseem Butt,BOWL,31,R,SPIN,1,0,0,0.384,1,0,0,0
1567,Angelo Chandimal,BAT,22,L,,0,0,0,0.37,0,0,0,0
1568,Andre Joseph,BAT,25,R,,0,0,0,0.187,0,0,0,0
1569,Jason Curran 1569,BOWL,24,R,SPIN,1,0,0,0.399,0,1,0,0
1570,Mark Lawrence 1570,BOWL,22,R,SPIN,1,0,0,0.26,1,0,0,0
1571,Rehan Potts 1571,BOWL,33,R,PACE,0,1,0,0.632,0,0,0,0
1572,Mark Archer 1572,BOWL,32,L,PACE,0,1,1,0.679,1,1,0,0
1573,Mohammed Jadeja,BOWL,23,R,PACE,0,1,0,0.374,1,1,0,0
1574,Dom Crawley 1574,AR,32,R,SPIN,1,0,0,0.507,1,1,1,0
1575,Andrew Wade,BAT,32,L,,0,0,0,0.29,0,0,0,0
1576,Lockie Ravindra,BAT,29,R,,0,0,0,0.546,0,0,1,1
1577,Gerald de Zorzi,AR,30,L,SPIN,1,0,0,0.465,1,1,0,0
1578,Saim Zaman,AR,37,R,SPIN,1,0,0,0.594,0,0,0,0
1579,Kasun Mathews,WK,27,R,,0,0,0,0.675,0,0,1,1
1580,Jason Walsh,AR,26,R,PACE,0,1,0,0.337,0,0,0,0
1581,Harry Pope 1581,AR,29,R,SPIN,1,0,0,0.484,0,0,0,0
1582,Stuart Crawley 1582,BAT,35,L,,0,0,0,0.607,0,0,1,0
1583,Matt Anderson 1583,BOWL,32,L,PACE,0,1,0,0.777,1,1,0,0
1584,Moeen Broad 1584,BAT,19,L,,0,0,0,0.184,0,0,1,1
1585,Axar Chahar,BOWL,27,R,PACE,0,1,0,0.533,0,0,0,0
1586,Sam Rashid 1586,AR,33,L,PACE,0,1,1,0.66,1,1,0,1
1587,Cameron Khawaja,BAT,22,R,,0,0,0,0.424,0,0,1,0
1588,Michael Wagner,BOWL,38,L,PACE,0,1,0,0.802,0,1,0,0
1589,Temba Maharaj,BAT,34,R,,0,0,0,0.527,0,0,0,0
1590,Abrar Ayub,BAT,35,L,,0,0,0,0.568,0,0,1,1
1591,Thisara Fernando,BAT,19,R,,0,0,0,0.203,0,0,0,1
1592,Kyle Walsh,BAT,30,R,,0,0,1,0.485,0,0,1,1
1593,Ben Curran 1593,WK,29,L,,0,0,1,0.291,0,0,1,1
1594,Stuart Pope 1594,BOWL,31,R,SPIN,1,0,0,0.345,0,0,0,0
1595,Rehan Overton 1595,AR,35,R,PACE,0,1,0,0.665,0,0,0,0
1596,Chris Broad 1596,BOWL,25,L,SPIN,1,0,1,0.362,1,0,0,0
1597,Rinku Bumrah,BAT,29,R,,0,0,0,0.501,0,0,0,0
1598,Mark Ahmed 1598,BAT,32,R,,0,0,0,0.36,0,0,1,1
1599,Peter Conway,AR,33,R,PACE,0,1,1,0.67,0,0,0,0
1600,Ben Sears,BAT,34,R,,0,0,0,0.53,0,0,0,0
1601,Andile Bavuma,AR,25,R,PACE,0,1,0,0.452,0,0,0,0
1602,Agha Rizwan,BAT,38,L,,0,0,0,0.782,0,0,1,0
1603,Suranga Vandersay,BOWL,18,L,SPIN,1,0,0,0.233,0,1,0,0
1604,Kieron Joseph,AR,28,R,PACE,0,1,0,0.588,1,1,0,0
1605,Jofra Wood 1605,BAT,30,R,,0,0,0,0.598,0,0,1,1
1606,Mark Bairstow 1606,BAT,19,R,,0,0,0,0.167,0,0,1,1
1607,Jamie Overton 1607,WK,27,L,,0,0,0,0.449,0,0,1,0
1608,Jason Sibley 1608,BAT,30,R,,0,0,0,0.27,0,0,1,0
1609,Sanju Jadeja,BOWL,30,R,SPIN,1,0,1,0.511,1,1,0,0
1610,James Sibley 1610,BOWL,20,L,SPIN,1,0,0,0.387,1,1,0,0
1611,Adam Tye,BAT,23,L,,0,0,0,0.414,0,0,1,0
1612,Tom Ferguson,AR,23,R,PACE,0,1,0,0.448,0,0,0,0
1613,Wayne Hendricks,AR,31,R,PACE,0,1,0,0.558,0,0,0,0
1614,Tayyab Rizwan,BAT,24,R,,0,0,0,0.376,0,0,0,0
1615,Sachith Nissanka,AR,30,R,PACE,0,1,0,0.539,0,0,0,0
1616,Jayden Carty,BAT,33,R,,0,0,0,0.688,0,0,1,1
1617,Craig Lawrence 1617,BAT,34,R,,0,0,1,0.746,0,0,0,0
1618,Jos Archer 1618,BOWL,21,R,PACE,0,1,1,0.441,1,0,0,0
1619,Ollie Rashid 1619,WK,36,R,,0,0,1,0.467,0,0,0,0
1620,Matt Lawrence 1620,BAT,21,R,,0,0,0,0.325,0,0,1,0
1621,Yuzvendra Yadav,BAT,18,R,,0,0,0,0.347,0,0,1,1
1622,Ben Wood 1622,BOWL,18,L,PACE,0,1,0,0.131,0,0,0,0
1623,Marnus Starc,AR,22,R,SPIN,1,0,0,0.313,1,1,1,0
1624,Mitchell Williamson,BAT,36,L,,0,0,1,0.457,0,0,0,0
1625,Quinton Klaasen,BOWL,22,R,SPIN,1,0,1,0.328,1,0,0,0
1626,Abrar Ahmed,BOWL,32,R,PACE,0,1,0,0.731,1,1,0,0
1627,Kusal Kumara,BAT,26,L,,0,0,1,0.395,0,0,0,0
1628,Sunil Hosein,BAT,18,R,,0,0,1,0.219,0,0,1,1
1629,Liam Bethell 1629,BAT,27,R,,0,0,0,0.743,0,0,0,1
1630,Matt Pope 1630,BOWL,18,R,SPIN,1,0,1,0.145,0,0,0,0
1631,Jamie Ahmed 1631,BOWL,27,R,PACE,0,1,0,0.294,0,0,0,0
1632,James Overton 1632,AR,29,R,SPIN,1,0,0,0.28,0,0,0,0
1633,Rishabh Bawa,BOWL,28,R,SPIN,1,0,0,0.297,1,1,0,0
1634,Jos Bethell 1634,BOWL,23,R,PACE,0,1,0,0.224,0,0,0,0
1635,Travis Abbott,WK,34,R,,0,0,0,0.534,0,0,0,0
1636,Ben Taylor,BOWL,30,R,PACE,0,1,1,0.399,0,0,0,0
1637,Gerald Mulder,BOWL,23,R,PACE,0,1,0,0.574,1,1,0,0
1638,Faheem Mir,AR,27,R,PACE,0,1,0,0.623,1,1,0,1
1639,Nuwan Gunathilaka,BAT,20,R,,0,0,0,0.223,0,0,1,1
1640,Kevin Chase,BOWL,37,R,SPIN,1,0,0,0.712,0,0,0,0
1641,Brydon Stokes 1641,BOWL,33,R,PACE,0,1,0,0.622,1,1,0,0
1642,Chris Bairstow 1642,BAT,24,R,,0,0,0,0.183,0,0,0,1
1643,Brydon Bethell 1643,BOWL,32,R,SPIN,1,0,1,0.626,0,0,0,0
1644,Chris Buttler 1644,BAT,32,R,,0,0,0,0.529,0,0,0,0
1645,Hardik Tiwary,BAT,30,R,,0,0,0,0.387,0,0,0,0
1646,Matt Buttler 1646,BOWL,19,L,PACE,0,1,0,0.32,1,1,0,0
1647,Alex Maxwell,BAT,36,L,,0,0,0,0.673,0,0,1,0
1648,Matt Williamson,AR,38,R,SPIN,1,0,1,0.654,0,0,0,0
1649,Ryan Fortuin,AR,38,R,PACE,0,1,0,0.7,0,0,0,0
1650,Naseem Zaman,AR,38,R,SPIN,1,0,0,0.549,0,0,0,0
1651,Suranga Shanaka,BAT,37,L,,0,0,0,0.542,0,0,0,0
1652,Hayden Brooks,BAT,33,L,,0,0,1,0.451,0,0,1,1
1653,Jonny Lawrence 1653,BAT,19,R,,0,0,0,0.328,0,0,1,1
1654,Chris Woakes 1654,BAT,27,R,,0,0,0,0.441,0,0,0,0
1655,James Archer 1655,WK,23,R,,0,0,1,0.41,0,0,1,1
1656,Mark Bethell 1656,BOWL,22,L,PACE,0,1,0,0.431,1,1,0,0
1657,Rohit Gaikwad,BAT,35,L,,0,0,0,0.523,0,0,0,0
1658,Harry Root 1658,AR,35,R,PACE,0,1,0,0.699,0,0,0,0
1659,Cooper Labuschagne,BOWL,28,R,PACE,0,1,0,0.544,1,1,0,0
1660,Henry Ravindra,BAT,33,R,,0,0,1,0.574,0,0,0,0
1661,Faf van der Dussen,BAT,20,R,,0,0,0,0.308,0,0,0,0
1662,Salman Mir,BOWL,22,L,SPIN,1,0,1,0.471,1,1,0,0
1663,Dinesh Dananjaya,AR,36,R,PACE,0,1,0,0.739,1,1,1,1
1664,Andre Carty,BAT,27,R,,0,0,0,0.5,0,0,0,1
1665,Rehan Archer 1665,AR,29,R,SPIN,1,0,0,0.413,1,1,0,0
1666,Liam Potts 1666,AR,27,R,SPIN,1,0,0,0.317,0,0,0,0
1667,Chris Bethell 1667,AR,22,L,SPIN,1,0,0,0.324,0,0,1,0
1668,Sam Anderson 1668,BAT,35,R,,0,0,0,0.576,0,0,1,0
1669,Ravindra Sharma,BAT,33,L,,0,0,0,0.648,0,0,1,1
1670,Zak Broad 1670,AR,32,R,SPIN,1,0,0,0.342,0,0,0,0
1671,Aaron Smith,BAT,25,R,,0,0,0,0.456,0,0,1,1
1672,Rachin Williamson,BOWL,31,R,PACE,0,1,1,0.56,0,0,0,0
1673,Tony Parnell,BOWL,38,R,SPIN,1,0,0,0.626,0,0,0,0
1674,Babar Rizwan,BAT,31,R,,0,0,0,0.434,0,0,1,0
1675,Suranga Rajitha,AR,28,R,SPIN,1,0,0,0.393,0,0,1,1
1676,Kevin Shepherd,AR,23,R,PACE,0,1,1,0.385,0,0,0,0
1677,Matt Potts 1677,BOWL,28,R,PACE,0,1,0,0.37,1,1,0,0
1678,Chris Anderson 1678,BOWL,25,R,PACE,0,1,0,0.527,1,1,0,0
1679,Brydon Salt 1679,AR,30,R,PACE,0,1,0,0.372,0,0,0,0
1680,Jos Brook 1680,BOWL,18,L,SPIN,1,0,0,0.025,0,0,0,0
1681,Washington Rahul,BOWL,21,L,PACE,0,1,1,0.545,1,1,0,0
1682,James Brook 1682,AR,34,R,SPIN,1,0,0,0.515,1,0,1,0
1683,Cooper Cummins,BOWL,25,L,SPIN,1,0,1,0.318,1,0,0,0
1684,Ish Duffy,BAT,27,L,,0,0,0,0.341,0,0,1,0
1685,Wiaan Rabada,BAT,29,L,,0,0,0,0.57,0,0,1,1
1686,Saud Aslam,BAT,27,R,,0,0,0,0.438,0,0,1,1
1687,Dhananjaya Udana,BOWL,33,R,SPIN,1,0,0,0.622,0,0,0,0
1688,Shai Seales,BOWL,23,R,PACE,0,1,0,0.336,1,1,0,0
1689,Joe Sibley 1689,BOWL,33,L,SPIN,1,0,0,0.541,1,1,0,0
1690,Moeen Buttler 1690,BOWL,22,L,PACE,0,1,0,0.546,1,1,0,0
1691,Ollie Crawley 1691,AR,25,R,SPIN,1,0,0,0.544,1,1,1,1
1692,Moeen Sibley 1692,AR,30,R,PACE,0,1,0,0.413,1,1,1,0
1693,Rohit Dube,BAT,36,L,,0,0,1,0.649,0,0,1,1
1694,Jamie Buttler 1694,BOWL,22,L,PACE,0,1,0,0.595,1,1,0,0
1695,Tim Abbott,BOWL,30,R,SPIN,1,0,0,0.604,0,1,0,0
1696,Ross Mitchell,BOWL,19,R,PACE,0,1,0,0.235,0,0,0,0
1697,Keshav Klaasen,BAT,19,R,,0,0,0,0.165,0,0,0,0
1698,Saud Zaman,AR,34,R,PACE,0,1,0,0.623,1,0,0,0
1699,Bhanuka Mathews,WK,33,R,,0,0,1,0.543,0,0,0,0
1700,Jason Hosein,BOWL,25,L,PACE,0,1,0,0.418,0,0,0,0
1701,Jos Overton 1701,AR,31,L,SPIN,1,0,1,0.435,0,0,0,0
1702,Rehan Rashid 1702,WK,25,R,,0,0,0,0.176,0,0,0,0
1703,Sam Rashid 1703,BAT,23,R,,0,0,1,0.219,0,0,0,0
1704,Jason Anderson 1704,BOWL,27,R,PACE,0,1,0,0.548,1,1,0,0
1705,Umesh Kohli,BOWL,24,R,SPIN,1,0,1,0.363,1,1,0,0
1706,Jos Rashid 1706,WK,35,R,,0,0,0,0.625,0,0,1,1
1707,Jake Wade,BAT,26,R,,0,0,0,0.352,0,0,1,1
1708,Adam Chapman,BOWL,24,R,SPIN,1,0,0,0.307,1,1,0,0
1709,Wayne Fortuin,AR,29,R,SPIN,1,0,0,0.603,1,1,1,1
1710,Sarfaraz Rauf,BAT,33,R,,0,0,0,0.527,0,0,0,0
1711,Wanindu de Silva,AR,23,L,PACE,0,1,0,0.609,1,1,1,1
1712,Rahkeem Narine,BOWL,37,R,SPIN,1,0,0,0.729,1,1,0,0
1713,Moeen Lawrence 1713,WK,27,R,,0,0,0,0.28,0,0,0,0
1714,Harry Anderson 1714,AR,31,L,PACE,0,1,0,0.569,0,0,0,0
1715,Jofra Bethell 1715,BAT,38,R,,0,0,1,0.676,0,0,1,0
1716,Ollie Buttler 1716,AR,27,R,SPIN,1,0,0,0.492,1,0,0,0
1717,Ishan Tiwary,BAT,22,R,,0,0,0,0.358,0,0,0,0
1718,Ollie Anderson 1718,BOWL,33,R,PACE,0,1,0,0.651,1,1,0,0
1719,David Carey,BOWL,18,R,SPIN,1,0,0,0.272,1,1,0,0
1720,Matt Phillips,AR,27,R,PACE,0,1,0,0.683,1,0,0,0
1721,Lungi Shamsi,BAT,38,R,,0,0,0,0.585,0,0,0,0
1722,Imam Khan,BAT,26,R,,0,0,0,0.395,0,0,1,0
1723,Wanindu Karunaratne,BOWL,32,R,PACE,0,1,0,0.679,1,1,0,0
1724,Rahkeem Chase,BOWL,29,R,SPIN,1,0,0,0.531,0,1,0,0
1725,Sam Salt 1725,BOWL,22,R,SPIN,1,0,0,0.268,0,0,0,0
